,eruption_time_epoch,duration_seconds,time_to_next_eruption,datetime,time_since_last_eruption,Orig. Weather Idx,Temp,RH,Wind Speed,Wind Direction,Peak Wind Gust,Atm Press,Precip,Daily Precip Cumsum,Daily Wind Speed Cumsum
3681,1542046440,,9900.0,2018-11-12 18:14:00+00:00,9780.0,39083,13.0,66.0,6.0,300,m,772.2,0.0,0.0,45.0
3682,1542056340,,9960.0,2018-11-12 20:59:00+00:00,9900.0,39086,3.0,86.0,3.0,280,m,773.5,0.0,0.0,56.0
3683,1542066300,,10200.0,2018-11-12 23:45:00+00:00,9960.0,39088,1.0,86.0,0.0,0,m,774.3,0.0,0.0,59.0
3684,1542076500,,10380.0,2018-11-13 02:35:00+00:00,10200.0,39091,-0.0,87.0,3.0,290,m,774.3,0.0,0.0,6.0
3685,1542086880,,9900.0,2018-11-13 05:28:00+00:00,10380.0,39094,-0.0,82.0,3.0,290,m,774.6,0.0,0.0,15.0
3686,1542096780,,10620.0,2018-11-13 08:13:00+00:00,9900.0,39097,-0.0,82.0,0.0,0,m,774.9,0.0,0.0,18.0
3687,1542107400,,10620.0,2018-11-13 11:10:00+00:00,10620.0,39100,24.0,54.0,0.0,0,m,775.4,0.0,0.0,18.0
3688,1542118020,,10680.0,2018-11-13 14:07:00+00:00,10620.0,39103,31.0,49.0,3.0,M,m,774.3,0.0,0.0,29.0
3689,1542128700,,9660.0,2018-11-13 17:05:00+00:00,10680.0,39106,24.0,70.0,3.0,280,m,773.8,0.0,0.0,32.0
3690,1542138360,,9360.0,2018-11-13 19:46:00+00:00,9660.0,39108,17.0,80.0,0.0,0,m,774.1,0.0,0.0,32.0
3691,1542157620,,10080.0,2018-11-14 01:07:00+00:00,9840.0,39114,9.0,87.0,0.0,0,m,773.8,0.0,0.0,0.0
3692,1542167700,,10140.0,2018-11-14 03:55:00+00:00,10080.0,39116,7.0,86.0,0.0,0,m,773.0,0.0,0.0,3.0
3693,1542227160,,10020.0,2018-11-14 20:26:00+00:00,9540.0,39133,20.0,81.0,3.0,300,m,768.7,0.0,0.0,39.0
3694,1542256980,,9600.0,2018-11-15 04:43:00+00:00,10140.0,39141,9.0,83.0,3.0,320,m,768.2,0.0,0.0,3.0
3695,1542266580,,9300.0,2018-11-15 07:23:00+00:00,9600.0,39144,7.0,86.0,0.0,0,m,768.5,0.0,0.0,6.0
3696,1542275880,,9240.0,2018-11-15 09:58:00+00:00,9300.0,39147,31.0,56.0,5.0,M,m,768.2,0.0,0.0,14.0
3697,1542285120,,9720.0,2018-11-15 12:32:00+00:00,9240.0,39149,36.0,45.0,3.0,M,m,767.1,0.0,0.0,17.0
3698,1542294840,,9780.0,2018-11-15 15:14:00+00:00,9720.0,39152,38.0,40.0,7.0,M,m,766.0,0.0,0.0,33.0
3699,1542304620,,9540.0,2018-11-15 17:57:00+00:00,9780.0,39155,28.0,62.0,0.0,0,m,766.0,0.0,0.0,42.0
3700,1542323580,,9600.0,2018-11-15 23:13:00+00:00,9360.0,39160,23.0,77.0,0.0,0,m,764.4,0.0,0.0,50.0
3701,1542333180,,9480.0,2018-11-16 01:53:00+00:00,9600.0,39162,20.0,77.0,3.0,M,m,763.6,0.0,0.0,3.0
3702,1542342660,,9720.0,2018-11-16 04:31:00+00:00,9480.0,39165,20.0,84.0,3.0,M,m,762.0,0.0,0.0,6.0
3703,1542424980,,8940.0,2018-11-17 03:23:00+00:00,8580.0,39188,18.0,84.0,0.0,0,m,762.3,0.0,0.0,0.0
3704,1542433920,,8880.0,2018-11-17 05:52:00+00:00,8940.0,39190,15.0,83.0,0.0,0,m,762.6,0.0,0.0,0.0
3705,1542481200,,9000.0,2018-11-17 19:00:00+00:00,9780.0,39204,8.0,82.0,0.0,0,m,765.0,0.0,0.0,27.0
3706,1542490200,,9360.0,2018-11-17 21:30:00+00:00,9000.0,39206,2.0,83.0,3.0,310,m,765.5,0.0,0.0,30.0
3707,1542499560,,9540.0,2018-11-18 00:06:00+00:00,9360.0,39209,2.0,83.0,3.0,290,m,766.0,0.0,0.0,36.0
3708,1542509100,,9960.0,2018-11-18 02:45:00+00:00,9540.0,39211,4.0,87.0,3.0,300,m,766.0,0.0,0.0,6.0
3709,1542519060,,9600.0,2018-11-18 05:31:00+00:00,9960.0,39214,1.0,82.0,0.0,0,m,766.0,0.0,0.0,14.0
3710,1542579060,,9540.0,2018-11-18 22:11:00+00:00,9360.0,39231,20.0,77.0,0.0,0,m,765.2,0.0,0.0,52.0
3711,1542588600,,9300.0,2018-11-19 00:50:00+00:00,9540.0,39233,19.0,80.0,0.0,0,m,765.5,0.0,0.0,52.0
3712,1542597900,,9360.0,2018-11-19 03:25:00+00:00,9300.0,39236,19.0,80.0,0.0,0,m,765.8,0.0,0.0,0.0
3713,1542607260,,9540.0,2018-11-19 06:01:00+00:00,9360.0,39239,17.0,83.0,0.0,0,m,765.8,0.0,0.0,0.0
3714,1542616800,,9540.0,2018-11-19 08:40:00+00:00,9540.0,39241,18.0,84.0,0.0,0,m,766.0,0.0,0.0,3.0
3715,1542666000,,9480.0,2018-11-19 22:20:00+00:00,9600.0,39255,11.0,83.0,0.0,0,m,767.1,0.0,0.0,21.0
3716,1542684960,,9300.0,2018-11-20 03:36:00+00:00,9360.0,39260,5.0,86.0,0.0,0,m,767.4,0.0,0.0,6.0
3717,1542694260,,10020.0,2018-11-20 06:11:00+00:00,9300.0,39263,13.0,88.0,0.0,0,m,766.8,0.0,0.0,9.0
3718,1542704280,,10200.0,2018-11-20 08:58:00+00:00,10020.0,39266,20.0,91.0,0.0,0,m,767.4,0.0,0.0,12.0
3719,1542743400,,8940.0,2018-11-20 19:50:00+00:00,9240.0,39276,19.0,87.0,0.0,0,m,765.5,0.0,0.0,15.0
3720,1542761520,,9180.0,2018-11-21 00:52:00+00:00,9180.0,39281,11.0,91.0,3.0,320,m,766.0,0.0,0.0,21.0
3721,1542770700,,9000.0,2018-11-21 03:25:00+00:00,9180.0,39284,8.0,82.0,0.0,0,m,766.0,0.0,0.0,6.0
3722,1542779700,,9180.0,2018-11-21 05:55:00+00:00,9000.0,39286,11.0,87.0,3.0,290,m,765.8,0.0,0.0,12.0
3723,1542788880,,9480.0,2018-11-21 08:28:00+00:00,9180.0,39289,17.0,87.0,0.0,0,m,766.0,0.0,0.0,22.0
3724,1542798360,,9360.0,2018-11-21 11:06:00+00:00,9480.0,39292,26.0,92.0,0.0,0,m,766.0,0.0,0.0,22.0
3725,1542836700,,9240.0,2018-11-21 21:45:00+00:00,9540.0,39302,18.0,80.0,3.0,300,m,762.8,0.0,0.0,40.0
3726,1542845940,,8940.0,2018-11-22 00:19:00+00:00,9240.0,39305,17.0,80.0,0.0,0,m,761.8,0.0,0.0,40.0
3727,1542854880,,8940.0,2018-11-22 02:48:00+00:00,8940.0,39307,17.0,80.0,0.0,0,m,760.7,0.0,0.0,0.0
3728,1542863820,,9240.0,2018-11-22 05:17:00+00:00,8940.0,39310,14.0,83.0,3.0,290,m,759.4,0.0,0.0,9.0
3729,1542873060,,8760.0,2018-11-22 07:51:00+00:00,9240.0,39312,14.0,83.0,3.0,290,m,758.3,0.0,0.0,12.0
3730,1542881820,,9000.0,2018-11-22 10:17:00+00:00,8760.0,39315,27.0,60.0,3.0,M,m,757.2,0.0,0.0,23.0
3731,1542890820,,8820.0,2018-11-22 12:47:00+00:00,9000.0,39317,29.0,78.0,0.0,0,m,755.9,0.0,0.0,23.0
3732,1542899640,,8400.0,2018-11-22 15:14:00+00:00,8820.0,39320,30.0,81.0,5.0,M,m,755.1,0.0,0.01,33.0
3733,1542933900,,8220.0,2018-11-23 00:45:00+00:00,8820.0,39329,25.0,87.0,0.0,0,m,754.5,0.01,0.07,62.0
3734,1543108440,,9300.0,2018-11-25 01:14:00+00:00,8880.0,39378,14.0,83.0,3.0,300,m,762.0,0.0,0.0,3.0
3735,1543117740,,9720.0,2018-11-25 03:49:00+00:00,9300.0,39380,12.0,87.0,5.0,300,m,762.8,0.0,0.0,13.0
3736,1543127460,,9840.0,2018-11-25 06:31:00+00:00,9720.0,39383,1.0,82.0,3.0,300,m,763.6,0.0,0.0,19.0
3737,1543137300,,10200.0,2018-11-25 09:15:00+00:00,9840.0,39386,4.0,83.0,0.0,0,m,764.7,0.0,0.0,25.0
3738,1543147500,,10260.0,2018-11-25 12:05:00+00:00,10200.0,39389,19.0,73.0,0.0,0,m,764.7,0.0,0.0,33.0
3739,1543413660,,8820.0,2018-11-28 14:01:00+00:00,8880.0,39463,29.0,78.0,3.0,M,m,752.9,0.0,0.16,29.0
3740,1543422480,,8880.0,2018-11-28 16:28:00+00:00,8820.0,39465,27.0,81.0,0.0,0,m,753.2,0.01,0.19,29.0
3741,1543431360,,8760.0,2018-11-28 18:56:00+00:00,8880.0,39468,17.0,87.0,0.0,0,m,753.7,0.0,0.19,36.0
3742,1543484520,,8880.0,2018-11-29 09:42:00+00:00,8700.0,39482,23.0,87.0,0.0,0,m,753.5,0.0,0.01,3.0
3743,1543493400,,8880.0,2018-11-29 12:10:00+00:00,8880.0,39485,26.0,80.0,3.0,M,m,752.1,0.0,0.02,6.0
3744,1543502280,,8580.0,2018-11-29 14:38:00+00:00,8880.0,39487,26.0,88.0,0.0,0,m,751.3,0.02,0.04,6.0
3745,1543608660,,8880.0,2018-11-30 20:11:00+00:00,9000.0,39517,20.0,91.0,0.0,0,m,749.5,0.01,0.16,17.0
3746,1543670040,,9120.0,2018-12-01 13:14:00+00:00,8760.0,39534,21.0,70.0,6.0,M,m,750.3,0.02,0.2499999999999999,22.0
3747,1543679160,,8940.0,2018-12-01 15:46:00+00:00,9120.0,39536,20.0,73.0,5.0,M,m,750.3,0.01,0.2699999999999999,27.0
3748,1543697220,,9000.0,2018-12-01 20:47:00+00:00,9060.0,39541,13.0,80.0,5.0,320,m,750.3,0.01,0.32,45.0
3749,1543779240,,9300.0,2018-12-02 19:34:00+00:00,8940.0,39564,3.0,86.0,3.0,320,m,750.3,0.01,0.19,23.0
3750,1543788540,,9360.0,2018-12-02 22:09:00+00:00,9300.0,39567,-1.0,82.0,3.0,310,m,750.3,0.01,0.22,26.0
3751,1543971840,,10320.0,2018-12-05 01:04:00+00:00,10140.0,39618,-1.0,82.0,3.0,290,m,750.3,0.02,0.02,3.0
3752,1544042460,,9300.0,2018-12-05 20:41:00+00:00,8940.0,39637,-4.0,78.0,3.0,320,m,750.3,0.02,0.4000000000000001,52.0
3753,1544253360,,10080.0,2018-12-08 07:16:00+00:00,10020.0,39695,21.0,73.0,6.0,M,m,750.3,0.01,0.09,14.0
3754,1544263440,,9660.0,2018-12-08 10:04:00+00:00,10080.0,39698,21.0,70.0,0.0,0,m,750.3,0.01,0.1199999999999999,20.0
3755,1544273100,,10080.0,2018-12-08 12:45:00+00:00,9660.0,39700,24.0,64.0,3.0,M,m,750.3,0.01,0.1399999999999999,26.0
3756,1544283180,,10680.0,2018-12-08 15:33:00+00:00,10080.0,39703,24.0,64.0,0.0,0,m,750.3,0.01,0.17,36.0
3757,1544293860,,10380.0,2018-12-08 18:31:00+00:00,10680.0,39706,20.0,73.0,0.0,0,m,750.3,0.01,0.2,39.0
3758,1544314380,,10020.0,2018-12-09 00:13:00+00:00,10140.0,39712,17.0,80.0,0.0,0,m,750.3,0.01,0.26,50.0
3759,1544324400,,9780.0,2018-12-09 03:00:00+00:00,10020.0,39715,16.0,76.0,3.0,300,m,750.3,0.01,0.03,3.0
3760,1544334180,,10380.0,2018-12-09 05:43:00+00:00,9780.0,39717,15.0,80.0,3.0,M,m,750.3,0.01,0.05,9.0
3761,1544344560,,10500.0,2018-12-09 08:36:00+00:00,10380.0,39720,14.0,83.0,3.0,270,m,750.3,0.01,0.08,18.0
3762,1544355060,,10500.0,2018-12-09 11:31:00+00:00,10500.0,39723,18.0,77.0,3.0,M,m,750.3,0.01,0.1099999999999999,26.0
3763,1544365560,,10200.0,2018-12-09 14:26:00+00:00,10500.0,39726,22.0,71.0,3.0,100,m,750.3,0.01,0.1399999999999999,37.0
3764,1544375760,,9360.0,2018-12-09 17:16:00+00:00,10200.0,39729,14.0,83.0,0.0,0,m,750.3,0.01,0.17,40.0
3765,1544394300,,9960.0,2018-12-09 22:25:00+00:00,9180.0,39734,3.0,83.0,0.0,0,m,750.3,0.01,0.22,49.0
3766,1544593680,,9120.0,2018-12-12 05:48:00+00:00,9660.0,39788,17.0,80.0,0.0,0,m,750.3,0.02,0.07,12.0
3767,1544602800,,9060.0,2018-12-12 08:20:00+00:00,9120.0,39791,17.0,87.0,0.0,0,m,750.3,0.02,0.12,12.0
3768,1544638860,,9120.0,2018-12-12 18:21:00+00:00,8880.0,39801,9.0,87.0,5.0,310,m,750.3,0.01,0.2400000000000001,83.0
3769,1544647980,,10260.0,2018-12-12 20:53:00+00:00,9120.0,39803,7.0,86.0,5.0,310,m,750.3,0.01,0.2600000000000001,88.0
3770,1544658240,,9540.0,2018-12-12 23:44:00+00:00,10260.0,39806,-1.0,82.0,6.0,290,m,750.3,0.01,0.2900000000000001,99.0
3771,1544831820,,9780.0,2018-12-14 23:57:00+00:00,9840.0,39855,13.0,88.0,0.0,0,m,750.3,0.01,0.24,21.0
3772,1544841600,,9420.0,2018-12-15 02:40:00+00:00,9780.0,39857,16.0,80.0,3.0,290,m,750.3,0.01,0.02,8.0
3773,1544851020,,9240.0,2018-12-15 05:17:00+00:00,9420.0,39860,26.0,65.0,8.0,270,m,750.3,0.01,0.05,19.0
3774,1544860260,,9600.0,2018-12-15 07:51:00+00:00,9240.0,39862,24.0,70.0,7.0,M,18,750.3,0.01,0.07,36.0
3775,1544869860,,10020.0,2018-12-15 10:31:00+00:00,9600.0,39865,24.0,70.0,6.0,M,m,750.3,0.01,0.0999999999999999,54.0
3776,1544879880,,9900.0,2018-12-15 13:18:00+00:00,10020.0,39868,27.0,65.0,9.0,270,25,750.3,0.01,0.1299999999999999,76.0
3777,1544899860,,10200.0,2018-12-15 18:51:00+00:00,10080.0,39873,26.0,71.0,7.0,280,m,750.3,0.01,0.18,100.0
3778,1544930460,,9780.0,2018-12-16 03:21:00+00:00,10140.0,39882,11.0,91.0,5.0,300,m,750.3,0.01,0.03,15.0
3779,1544940240,,9540.0,2018-12-16 06:04:00+00:00,9780.0,39885,9.0,83.0,0.0,0,m,750.3,0.01,0.06,18.0
3780,1544949780,,9840.0,2018-12-16 08:43:00+00:00,9540.0,39887,6.0,86.0,0.0,0,m,750.3,0.01,0.08,21.0
3781,1544959620,,10560.0,2018-12-16 11:27:00+00:00,9840.0,39890,28.0,71.0,0.0,0,m,750.3,0.01,0.1099999999999999,21.0
3782,1544999880,,9240.0,2018-12-16 22:38:00+00:00,9900.0,39901,13.0,88.0,3.0,290,m,750.3,0.01,0.22,44.0
3783,1545009120,,9780.0,2018-12-17 01:12:00+00:00,9240.0,39904,11.0,83.0,3.0,300,m,750.3,0.01,0.01,3.0
3784,1545018900,,9480.0,2018-12-17 03:55:00+00:00,9780.0,39906,9.0,91.0,0.0,0,m,750.3,0.01,0.03,6.0
3785,1545028380,,9540.0,2018-12-17 06:33:00+00:00,9480.0,39909,10.0,87.0,3.0,320,m,750.3,0.01,0.06,15.0
3786,1545037920,,9900.0,2018-12-17 09:12:00+00:00,9540.0,39912,15.0,83.0,0.0,0,m,750.3,0.01,0.09,18.0
3787,1545047820,,9720.0,2018-12-17 11:57:00+00:00,9900.0,39915,31.0,66.0,0.0,0,m,750.3,0.01,0.1199999999999999,18.0
3788,1545057540,,9420.0,2018-12-17 14:39:00+00:00,9720.0,39917,34.0,56.0,7.0,M,m,750.3,0.01,0.1399999999999999,32.0
3789,1545216300,,10140.0,2018-12-19 10:45:00+00:00,9720.0,39958,24.0,74.0,9.0,280,21,750.3,0.03,0.22,53.0
3790,1545226440,,9720.0,2018-12-19 13:34:00+00:00,10140.0,39961,26.0,59.0,9.0,260,23,750.3,0.03,0.31,80.0
3791,1545257160,,10620.0,2018-12-19 22:06:00+00:00,10140.0,39970,17.0,83.0,0.0,0,m,750.3,0.03,0.5800000000000003,112.0
3792,1545267780,,10260.0,2018-12-20 01:03:00+00:00,10620.0,39973,22.0,81.0,3.0,270,m,750.3,0.03,0.03,3.0
3793,1545287940,,10140.0,2018-12-20 06:39:00+00:00,9780.0,39978,20.0,81.0,0.0,0,m,750.3,0.03,0.18,9.0
3794,1545298080,,9720.0,2018-12-20 09:28:00+00:00,10140.0,39981,22.0,77.0,0.0,0,m,750.3,0.03,0.27,9.0
3795,1545307800,,10440.0,2018-12-20 12:10:00+00:00,9720.0,39984,27.0,65.0,5.0,M,m,750.3,0.03,0.3600000000000001,22.0
3796,1545339300,,9480.0,2018-12-20 20:55:00+00:00,10020.0,39992,16.0,84.0,3.0,310,m,750.3,0.03,0.6000000000000003,42.0
3797,1545358440,,9240.0,2018-12-21 02:14:00+00:00,9600.0,39998,21.0,80.0,3.0,M,m,750.3,0.03,0.06,6.0
3798,1545367680,,9180.0,2018-12-21 04:48:00+00:00,9240.0,40000,25.0,92.0,3.0,M,m,750.3,0.06,0.13,16.0
3799,1545376860,,9120.0,2018-12-21 07:21:00+00:00,9180.0,40003,27.0,88.0,8.0,270,17,750.3,0.03,0.23,44.0
3800,1545456180,,9720.0,2018-12-22 05:23:00+00:00,9240.0,40025,14.0,79.0,5.0,280,m,750.3,0.01,0.06,19.0
3801,1545465900,,9780.0,2018-12-22 08:05:00+00:00,9720.0,40028,11.0,80.0,3.0,M,m,750.3,0.01,0.09,30.0
3802,1545475680,,9240.0,2018-12-22 10:48:00+00:00,9780.0,40030,12.0,69.0,3.0,M,m,750.3,0.01,0.1099999999999999,38.0
3803,1545484920,,9480.0,2018-12-22 13:22:00+00:00,9240.0,40033,14.0,66.0,5.0,M,m,750.3,0.01,0.1399999999999999,52.0
3804,1545494400,,10620.0,2018-12-22 16:00:00+00:00,9480.0,40036,13.0,66.0,3.0,M,m,750.3,0.01,0.17,64.0
3805,1545526320,,10380.0,2018-12-23 00:52:00+00:00,10200.0,40044,10.0,75.0,0.0,0,m,750.3,0.01,0.25,73.0
3806,1545536700,,10260.0,2018-12-23 03:45:00+00:00,10380.0,40047,11.0,80.0,0.0,0,m,750.3,0.01,0.03,5.0
3807,1545546960,,10260.0,2018-12-23 06:36:00+00:00,10260.0,40050,9.0,83.0,0.0,0,m,750.3,0.01,0.06,5.0
3808,1545557220,,10260.0,2018-12-23 09:27:00+00:00,10260.0,40053,10.0,83.0,0.0,0,m,750.3,0.01,0.09,8.0
3809,1545597960,,10200.0,2018-12-23 20:46:00+00:00,10200.0,40064,19.0,84.0,0.0,0,m,750.3,0.01,0.2,19.0
3810,1545608160,,10500.0,2018-12-23 23:36:00+00:00,10200.0,40067,20.0,84.0,3.0,M,m,750.3,0.01,0.23,22.0
3811,1545618660,,9960.0,2018-12-24 02:31:00+00:00,10500.0,40070,20.0,91.0,3.0,240,m,750.3,0.01,0.02,3.0
3812,1545628620,,10140.0,2018-12-24 05:17:00+00:00,9960.0,40073,20.0,88.0,0.0,0,m,750.3,0.01,0.05,3.0
3813,1545638760,,9540.0,2018-12-24 08:06:00+00:00,10140.0,40076,20.0,88.0,0.0,0,m,750.3,0.01,0.08,6.0
3814,1545648300,,9480.0,2018-12-24 10:45:00+00:00,9540.0,40078,22.0,84.0,3.0,M,m,750.3,0.01,0.0999999999999999,9.0
3815,1545686160,,8880.0,2018-12-24 21:16:00+00:00,9720.0,40089,17.0,87.0,0.0,0,m,750.3,0.01,0.21,58.0
3816,1545856620,,9660.0,2018-12-26 20:37:00+00:00,9120.0,40136,-1.0,82.0,3.0,310,m,750.3,0.01,0.2,55.0
3817,1545866280,,9660.0,2018-12-26 23:18:00+00:00,9660.0,40139,-3.0,81.0,0.0,0,m,750.3,0.01,0.23,58.0
3818,1545875940,,9120.0,2018-12-27 01:59:00+00:00,9660.0,40142,5.0,86.0,0.0,0,m,750.3,0.01,0.02,0.0
3819,1545885060,,8940.0,2018-12-27 04:31:00+00:00,9120.0,40144,6.0,86.0,3.0,300,m,750.3,0.01,0.04,3.0
3820,1545894000,,9120.0,2018-12-27 07:00:00+00:00,8940.0,40147,5.0,83.0,0.0,0,m,750.3,0.01,0.07,3.0
3821,1545930780,,9240.0,2018-12-27 17:13:00+00:00,9240.0,40156,12.0,69.0,5.0,M,m,750.3,0.01,0.16,17.0
3822,1546036740,,9660.0,2018-12-28 22:39:00+00:00,10080.0,40185,8.0,72.0,0.0,0,m,750.3,0.01,0.22,23.0
3823,1546046400,,9840.0,2018-12-29 01:20:00+00:00,9660.0,40188,6.0,79.0,0.0,0,m,750.3,0.01,0.01,0.0
3824,1546056240,,9420.0,2018-12-29 04:04:00+00:00,9840.0,40191,6.0,79.0,0.0,0,m,750.3,0.01,0.04,3.0
3825,1546065660,,9600.0,2018-12-29 06:41:00+00:00,9420.0,40193,6.0,79.0,3.0,M,m,750.3,0.01,0.06,6.0
3826,1546075260,,10080.0,2018-12-29 09:21:00+00:00,9600.0,40196,7.0,83.0,0.0,0,m,750.3,0.02,0.1,6.0
3827,1546085340,,10260.0,2018-12-29 12:09:00+00:00,10080.0,40199,12.0,76.0,3.0,M,m,750.3,0.01,0.14,14.0
3828,1546095600,,10140.0,2018-12-29 15:00:00+00:00,10260.0,40202,11.0,80.0,3.0,M,m,750.3,0.01,0.2,27.0
3829,1546105740,,10080.0,2018-12-29 17:49:00+00:00,10140.0,40204,11.0,80.0,0.0,0,m,750.3,0.01,0.22,27.0
3830,1546115820,,10020.0,2018-12-29 20:37:00+00:00,10080.0,40207,11.0,83.0,0.0,0,m,750.3,0.01,0.25,27.0
3831,1546242780,,8940.0,2018-12-31 07:53:00+00:00,9120.0,40241,2.0,71.0,5.0,M,m,750.3,0.04,0.24,35.0
3832,1546251720,,9360.0,2018-12-31 10:22:00+00:00,8940.0,40244,2.0,71.0,3.0,M,m,750.3,0.04,0.36,49.0
3833,1546261080,,9780.0,2018-12-31 12:58:00+00:00,9360.0,40247,7.0,63.0,6.0,M,m,750.3,0.04,0.4799999999999999,61.0
3834,1546270860,,9420.0,2018-12-31 15:41:00+00:00,9780.0,40249,8.0,60.0,3.0,M,m,750.3,0.04,0.5599999999999999,69.0
3835,1546382100,,10080.0,2019-01-01 22:35:00+00:00,9960.0,40274,5.0,85.0,0.0,0,0,761.2,0.0,0.0,6.0
3836,1546392180,,9480.0,2019-01-02 01:23:00+00:00,10080.0,40277,4.0,84.0,3.0,300,m,762.0,0.0,0.0,3.0
3837,1546563180,,9840.0,2019-01-04 00:53:00+00:00,10320.0,40324,12.0,87.0,0.0,0,0,763.1,0.0,0.0,24.0
3838,1546641600,,9360.0,2019-01-04 22:40:00+00:00,9780.0,40346,18.0,92.0,0.0,0,0,760.7,0.0,0.0,12.0
3839,1546706820,,9060.0,2019-01-05 16:47:00+00:00,9180.0,40364,25.0,68.0,0.0,0,0,757.2,0.0,0.01,5.0
3840,1546715880,,9060.0,2019-01-05 19:18:00+00:00,9060.0,40367,21.0,86.0,0.0,0,0,755.9,0.0,0.01,5.0
3841,1547050560,,9360.0,2019-01-09 16:16:00+00:00,9960.0,40460,28.0,77.0,0.0,0,m,763.6,0.0,0.0,0.0
3842,1547059920,,9780.0,2019-01-09 18:52:00+00:00,9360.0,40462,21.0,86.0,0.0,0,0,763.9,0.0,0.0,0.0
3843,1547069700,,9360.0,2019-01-09 21:35:00+00:00,9780.0,40465,19.0,86.0,0.0,0,0,763.9,0.0,0.0,3.0
3844,1547079060,,9600.0,2019-01-10 00:11:00+00:00,9360.0,40468,12.0,87.0,0.0,0,0,763.9,0.0,0.0,3.0
3845,1547088660,,9480.0,2019-01-10 02:51:00+00:00,9600.0,40470,11.0,84.0,0.0,0,0,764.2,0.0,0.0,0.0
3846,1547098140,,9780.0,2019-01-10 05:29:00+00:00,9480.0,40473,15.0,87.0,0.0,0,0,763.4,0.0,0.0,0.0
3847,1547107920,,9840.0,2019-01-10 08:12:00+00:00,9780.0,40476,15.0,87.0,0.0,0,0,762.8,0.0,0.0,0.0
3848,1547117760,,10080.0,2019-01-10 10:56:00+00:00,9840.0,40479,24.0,91.0,0.0,0,0,763.4,0.0,0.0,0.0
3849,1547127840,,10140.0,2019-01-10 13:44:00+00:00,10080.0,40481,27.0,92.0,0.0,0,m,762.3,0.03,0.04,0.0
3850,1547166300,,9300.0,2019-01-11 00:25:00+00:00,9540.0,40492,18.0,92.0,0.0,0,0,764.2,0.0,0.1,3.0
3851,1547224500,,9660.0,2019-01-11 16:35:00+00:00,10260.0,40508,24.0,68.0,0.0,0,m,764.7,0.0,0.0,9.0
3852,1547234160,,9420.0,2019-01-11 19:16:00+00:00,9660.0,40511,9.0,92.0,0.0,0,0,765.5,0.0,0.0,9.0
3853,1547243580,,9240.0,2019-01-11 21:53:00+00:00,9420.0,40513,3.0,84.0,0.0,0,0,765.5,0.0,0.0,9.0
3854,1547333640,,9960.0,2019-01-12 22:54:00+00:00,9540.0,40538,-1.0,77.0,0.0,0,0,765.5,0.0,0.0,6.0
3855,1547343600,,9960.0,2019-01-13 01:40:00+00:00,9960.0,40541,-5.0,84.0,0.0,0,0,765.5,0.0,0.0,0.0
3856,1547405280,,10020.0,2019-01-13 18:48:00+00:00,10140.0,40558,8.0,85.0,0.0,0,0,765.8,0.0,0.0,3.0
3857,1547415300,,9900.0,2019-01-13 21:35:00+00:00,10020.0,40561,2.0,92.0,0.0,0,0,766.3,0.0,0.0,3.0
3858,1547425200,,9540.0,2019-01-14 00:20:00+00:00,9900.0,40564,-1.0,79.0,0.0,0,0,767.1,0.0,0.0,3.0
3859,1547434740,,10200.0,2019-01-14 02:59:00+00:00,9540.0,40567,-4.0,77.0,0.0,0,0,767.1,0.0,0.0,0.0
3860,1547444940,,10320.0,2019-01-14 05:49:00+00:00,10200.0,40569,-6.0,75.0,0.0,0,0,766.8,0.0,0.0,0.0
3861,1547455260,,9900.0,2019-01-14 08:41:00+00:00,10320.0,40572,-9.0,78.0,0.0,0,0,766.8,0.0,0.0,0.0
3862,1547465160,,10560.0,2019-01-14 11:26:00+00:00,9900.0,40575,7.0,83.0,3.0,110,m,767.4,0.0,0.0,3.0
3863,1547475720,,10380.0,2019-01-14 14:22:00+00:00,10560.0,40578,16.0,64.0,0.0,0,0,765.2,0.0,0.0,3.0
3864,1547486100,,9960.0,2019-01-14 17:15:00+00:00,10380.0,40581,12.0,84.0,0.0,0,0,764.7,0.0,0.0,3.0
3865,1547496060,,9960.0,2019-01-14 20:01:00+00:00,9960.0,40584,2.0,83.0,0.0,0,0,764.4,0.0,0.0,3.0
3866,1547506020,,9300.0,2019-01-14 22:47:00+00:00,9960.0,40586,-0.0,77.0,0.0,0,0,764.2,0.0,0.0,3.0
3867,1547515320,,9780.0,2019-01-15 01:22:00+00:00,9300.0,40589,-5.0,84.0,0.0,0,0,763.6,0.0,0.0,0.0
3868,1547525100,,9960.0,2019-01-15 04:05:00+00:00,9780.0,40592,-8.0,76.0,0.0,0,0,763.6,0.0,0.0,0.0
3869,1547535060,,10620.0,2019-01-15 06:51:00+00:00,9960.0,40594,-10.0,76.0,0.0,0,0,762.8,0.0,0.0,0.0
3870,1547575920,,8940.0,2019-01-15 18:12:00+00:00,9780.0,40606,16.0,85.0,0.0,0,0,760.4,0.0,0.0,5.0
3871,1547584860,,9360.0,2019-01-15 20:41:00+00:00,8940.0,40608,17.0,83.0,0.0,0,0,760.2,0.0,0.0,5.0
3872,1547613240,,9120.0,2019-01-16 04:34:00+00:00,9540.0,40616,16.0,85.0,0.0,0,0,758.3,0.0,0.0,0.0
3873,1547622360,,9240.0,2019-01-16 07:06:00+00:00,9120.0,40619,15.0,85.0,0.0,0,0,757.7,0.0,0.0,0.0
