,Unnamed: 0,datetime,duration,height,interpolated_height,time_to_next_eruption,time_since_last_eruption,Gage Height,Discharge,Water Temp,Temp,RH,Wind Speed,Atm Press,Precip,Wind Chill
4533,4533,2018-02-05 10:14:00+00:00,242,130.0,0.0,5100.0,4920.0,2.44,45.8,4.9,27.0,74.0,5.0,756.7,0.00,21
4534,4534,2018-02-05 13:18:00+00:00,225,130.0,0.0,5700.0,5880.0,2.45,47.0,6.3,30.0,68.0,10.0,756.4,0.00,21
4535,4535,2018-02-05 14:53:00+00:00,257,140.0,0.0,5340.0,5940.0,2.45,47.0,6.6,30.0,63.0,11.0,755.9,0.00,21
4536,4536,2018-02-06 09:18:00+00:00,258,130.0,0.0,6120.0,5340.0,2.46,48.1,4.0,12.0,83.0,0.0,758.8,0.00,NC
4537,4537,2018-02-06 11:00:00+00:00,126,130.0,0.0,3780.0,6360.0,2.45,47.0,4.7,26.0,71.0,11.0,759.4,0.00,16
4538,4538,2018-02-07 09:49:00+00:00,215,135.0,0.0,5700.0,5940.0,2.46,48.1,4.3,23.0,80.0,9.0,765.5,0.01,13
4539,4539,2018-02-07 11:24:00+00:00,230,140.0,0.0,6180.0,5700.0,2.46,48.1,4.4,27.0,81.0,10.0,765.8,0.03,18
4540,4540,2018-02-07 13:07:00+00:00,252,130.0,0.0,5400.0,5340.0,2.46,48.1,5.1,27.0,84.0,7.0,766.0,0.01,19
4541,4541,2018-02-08 10:02:00+00:00,228,130.0,0.0,5700.0,3780.0,2.46,48.1,4.9,31.0,85.0,10.0,762.8,0.00,22
4542,4542,2018-02-08 11:37:00+00:00,249,130.0,0.0,5280.0,5640.0,2.46,48.1,5.0,31.0,85.0,10.0,762.3,0.00,22
4543,4543,2018-02-09 13:54:00+00:00,241,125.0,0.0,5760.0,5400.0,2.46,48.1,5.5,25.0,68.0,6.0,756.1,0.00,18
4544,4544,2018-02-10 10:11:00+00:00,238,140.0,0.0,5400.0,5700.0,2.46,48.1,2.2,5.0,86.0,3.0,755.6,0.00,NC
4545,4545,2018-02-10 11:41:00+00:00,212,130.0,0.0,5640.0,5280.0,2.46,48.1,2.7,6.0,79.0,3.0,755.9,0.00,NC
4546,4546,2018-02-10 13:15:00+00:00,245,135.0,0.0,5580.0,5760.0,2.45,47.0,3.3,16.0,58.0,3.0,756.4,0.00,NC
4547,4547,2018-02-10 14:48:00+00:00,242,135.0,0.0,5760.0,5580.0,2.46,48.1,3.4,16.0,53.0,5.0,756.9,0.00,8
4548,4548,2018-02-12 11:17:00+00:00,210,140.0,0.0,5880.0,5760.0,2.45,47.0,2.8,9.0,76.0,0.0,754.3,0.00,NC
