,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,datetime,duration,height,interpolated_height,time_to_next_eruption,time_since_last_eruption,Orig. Weather Idx,Unnamed: 0.1.1.1,Temp,RH,Wind Speed,Wind Direction,Peak Wind Gust,Atm Press,Precip,Daily Precip Cumsum,Daily Wind Speed Cumsum
2387,2387,2387,2387,2016-05-18 13:16:00+00:00,242,130.0,0.0,6180.0,4380.0,17461,17461,52.0,44.0,5.0,M,m,764.2,0.0,0.0,30.0
2388,2388,2388,2388,2016-05-18 14:59:00+00:00,239,140.0,0.0,5880.0,6180.0,17463,17463,55.0,36.0,5.0,M,m,763.4,0.0,0.0,38.0
2389,2389,2389,2389,2016-05-19 10:08:00+00:00,250,140.0,0.0,5580.0,5520.0,17482,17482,53.0,58.0,5.0,M,m,756.9,0.0,0.0,8.0
2390,2390,2390,2390,2016-05-19 11:41:00+00:00,225,120.0,0.0,5400.0,5580.0,17483,17483,54.0,54.0,6.0,M,m,756.4,0.0,0.0,14.0
2391,2391,2391,2391,2016-05-19 13:11:00+00:00,269,130.0,0.0,6360.0,5400.0,17485,17485,47.0,70.0,3.0,M,m,755.6,0.01,0.01,24.0
2392,2392,2392,2392,2016-05-19 14:57:00+00:00,215,140.0,0.0,5520.0,6360.0,17487,17487,44.0,82.0,11.0,280,m,755.6,0.03,0.06,45.0
2393,2393,2393,2393,2016-05-20 11:33:00+00:00,240,140.0,0.0,4860.0,6300.0,17507,17507,49.0,63.0,0.0,0,m,755.3,0.0,0.0,0.0
2394,2394,2394,2394,2016-05-20 12:54:00+00:00,220,120.0,0.0,5820.0,4860.0,17508,17508,51.0,60.0,0.0,0,m,755.3,0.0,0.0,0.0
2395,2395,2395,2395,2016-05-20 14:31:00+00:00,267,120.0,0.0,6000.0,5820.0,17510,17510,51.0,71.0,0.0,0,m,755.1,0.0,0.0,0.0
2396,2396,2396,2396,2016-05-20 16:11:00+00:00,222,130.0,0.0,5520.0,6000.0,17512,17512,54.0,56.0,3.0,M,m,754.8,0.02,0.02,6.0
2397,2397,2397,2397,2016-05-21 11:27:00+00:00,230,140.0,0.0,5880.0,5640.0,17531,17531,34.0,88.0,11.0,250,26,756.1,0.09,0.15,25.0
2398,2398,2398,2398,2016-05-21 13:05:00+00:00,204,120.0,0.0,5820.0,5880.0,17533,17533,35.0,88.0,0.0,0,m,757.7,0.0,0.31,28.0
2399,2399,2399,2399,2016-05-21 14:42:00+00:00,230,150.0,0.0,5520.0,5820.0,17534,17534,36.0,85.0,0.0,0,m,757.2,0.0,0.31,28.0
2400,2400,2400,2400,2016-05-21 16:14:00+00:00,256,140.0,0.0,5760.0,5520.0,17536,17536,38.0,78.0,0.0,M,m,756.9,0.0,0.31,28.0
2401,2401,2401,2401,2016-05-22 11:36:00+00:00,250,120.0,0.0,5520.0,5400.0,17555,17555,38.0,69.0,6.0,M,m,758.0,0.02,0.02,28.0
2402,2402,2402,2402,2016-05-22 13:08:00+00:00,209,120.0,0.0,5880.0,5520.0,17557,17557,36.0,69.0,8.0,270,m,758.3,0.0,0.02,44.0
2403,2403,2403,2403,2016-05-22 14:46:00+00:00,231,120.0,0.0,5580.0,5880.0,17558,17558,39.0,64.0,8.0,260,m,758.0,0.01,0.03,52.0
2404,2404,2404,2404,2016-05-22 16:19:00+00:00,285,130.0,0.0,5640.0,5580.0,17560,17560,42.0,48.0,11.0,240,20,757.5,0.0,0.03,69.0
2405,2405,2405,2405,2016-05-23 11:32:00+00:00,233,140.0,0.0,5700.0,5880.0,17579,17579,35.0,69.0,6.0,M,m,758.0,0.01,0.03,42.0
2406,2406,2406,2406,2016-05-23 13:07:00+00:00,213,140.0,0.0,5460.0,5700.0,17581,17581,36.0,75.0,6.0,M,20,758.0,0.0,0.03,55.0
2407,2407,2407,2407,2016-05-23 14:38:00+00:00,233,140.0,0.0,5820.0,5460.0,17582,17582,40.0,57.0,6.0,M,m,757.7,0.0,0.03,61.0
2408,2408,2408,2408,2016-05-23 16:15:00+00:00,239,140.0,0.0,5640.0,5820.0,17584,17584,40.0,62.0,5.0,M,m,758.0,0.0,0.04,72.0
2409,2409,2409,2409,2016-05-24 09:35:00+00:00,227,140.0,0.0,5940.0,5340.0,17601,17601,43.0,64.0,0.0,0,m,758.3,0.0,0.0,6.0
2410,2410,2410,2410,2016-05-24 11:14:00+00:00,243,160.0,0.0,6000.0,5940.0,17603,17603,47.0,47.0,3.0,M,m,758.3,0.0,0.0,12.0
2411,2411,2411,2411,2016-05-24 12:54:00+00:00,215,140.0,0.0,5700.0,6000.0,17604,17604,48.0,40.0,7.0,M,m,758.0,0.0,0.0,19.0
2412,2412,2412,2412,2016-05-24 14:29:00+00:00,185,150.0,0.0,5460.0,5700.0,17606,17606,47.0,53.0,0.0,0,m,758.0,0.0,0.0,26.0
2413,2413,2413,2413,2016-05-24 16:00:00+00:00,215,140.0,0.0,5580.0,5460.0,17608,17608,44.0,65.0,3.0,M,m,758.6,0.0,0.0,32.0
2414,2414,2414,2414,2016-05-25 09:26:00+00:00,244,130.0,0.0,6000.0,5460.0,17625,17625,35.0,92.0,0.0,0,m,761.0,0.01,0.29,0.0
2415,2415,2415,2415,2016-05-25 11:06:00+00:00,212,130.0,0.0,6120.0,6000.0,17627,17627,40.0,82.0,5.0,M,m,761.0,0.02,0.3400000000000001,8.0
2416,2416,2416,2416,2016-05-25 12:48:00+00:00,245,150.0,0.0,6480.0,6120.0,17628,17628,42.0,82.0,3.0,M,m,761.0,0.01,0.3500000000000001,11.0
2417,2417,2417,2417,2016-05-25 14:36:00+00:00,209,125.0,0.0,5700.0,6480.0,17630,17630,38.0,85.0,7.0,300,20,761.8,0.03,0.3900000000000001,21.0
2418,2418,2418,2418,2016-05-25 16:11:00+00:00,251,130.0,0.0,5880.0,5700.0,17632,17632,44.0,70.0,3.0,M,m,761.5,0.0,0.4100000000000001,30.0
2419,2419,2419,2419,2016-05-26 11:18:00+00:00,243,120.0,0.0,5460.0,6060.0,17651,17651,44.0,65.0,3.0,M,m,762.0,0.0,0.0,14.0
2420,2420,2420,2420,2016-05-26 12:49:00+00:00,251,145.0,0.0,5400.0,5460.0,17652,17652,49.0,51.0,5.0,M,m,761.5,0.0,0.0,19.0
2421,2421,2421,2421,2016-05-26 14:19:00+00:00,254,125.0,0.0,5940.0,5400.0,17654,17654,46.0,60.0,7.0,M,m,761.5,0.0,0.0,34.0
2422,2422,2422,2422,2016-05-26 15:58:00+00:00,229,150.0,0.0,6240.0,5940.0,17656,17656,45.0,65.0,5.0,M,m,761.0,0.0,0.0,39.0
2423,2423,2423,2423,2016-05-27 11:02:00+00:00,201,130.0,0.0,5820.0,5820.0,17675,17675,48.0,65.0,5.0,M,m,760.2,0.0,0.03,10.0
2424,2424,2424,2424,2016-05-27 12:39:00+00:00,242,130.0,0.0,5280.0,5820.0,17676,17676,46.0,67.0,5.0,M,m,759.9,0.0,0.03,15.0
2425,2425,2425,2425,2016-05-27 14:07:00+00:00,254,110.0,0.0,6120.0,5280.0,17678,17678,44.0,76.0,0.0,0,m,759.9,0.0,0.03,18.0
2426,2426,2426,2426,2016-05-27 15:49:00+00:00,200,130.0,0.0,5040.0,6120.0,17679,17679,48.0,62.0,6.0,110,m,759.4,0.0,0.03,24.0
2427,2427,2427,2427,2016-05-28 09:26:00+00:00,253,150.0,0.0,5880.0,6000.0,17697,17697,44.0,46.0,6.0,M,m,762.3,0.0,0.0,18.0
2428,2428,2428,2428,2016-05-28 11:04:00+00:00,219,130.0,0.0,5520.0,5880.0,17699,17699,45.0,45.0,7.0,M,m,762.6,0.0,0.0,28.0
2429,2429,2429,2429,2016-05-28 12:36:00+00:00,256,145.0,0.0,5400.0,5520.0,17700,17700,46.0,41.0,7.0,M,m,762.8,0.0,0.0,35.0
2430,2430,2430,2430,2016-05-28 14:06:00+00:00,218,140.0,0.0,5340.0,5400.0,17702,17702,50.0,34.0,5.0,220,m,763.4,0.0,0.0,47.0
2431,2431,2431,2431,2016-05-28 15:35:00+00:00,233,120.0,0.0,5280.0,5340.0,17703,17703,51.0,29.0,3.0,M,17,763.4,0.0,0.0,50.0
2432,2432,2432,2432,2016-05-28 17:03:00+00:00,240,137.0,1.0,5940.0,5280.0,17705,17705,49.0,40.0,6.0,M,m,763.9,0.0,0.0,63.0
2433,2433,2433,2433,2016-05-29 10:28:00+00:00,235,140.0,0.0,6240.0,5520.0,17722,17722,48.0,42.0,3.0,M,m,766.0,0.0,0.0,15.0
2434,2434,2434,2434,2016-05-29 12:12:00+00:00,256,130.0,0.0,5040.0,6240.0,17724,17724,56.0,26.0,8.0,270,m,765.5,0.0,0.0,30.0
2435,2435,2435,2435,2016-05-29 13:36:00+00:00,227,130.0,0.0,6360.0,5040.0,17725,17725,58.0,27.0,3.0,M,17,765.2,0.0,0.0,33.0
2436,2436,2436,2436,2016-05-29 15:22:00+00:00,232,130.0,0.0,5520.0,6360.0,17727,17727,60.0,23.0,11.0,280,25,764.4,0.0,0.0,47.0
2437,2437,2437,2437,2016-05-29 16:54:00+00:00,242,140.0,0.0,6060.0,5520.0,17728,17728,59.0,22.0,11.0,280,20,763.9,0.0,0.0,58.0
2438,2438,2438,2438,2016-05-30 10:23:00+00:00,270,150.0,0.0,5100.0,6420.0,17746,17746,47.0,63.0,6.0,310,m,764.2,0.0,0.02,12.0
2439,2439,2439,2439,2016-05-30 11:48:00+00:00,215,135.0,0.0,5580.0,5100.0,17747,17747,51.0,49.0,7.0,M,m,763.9,0.0,0.02,19.0
2440,2440,2440,2440,2016-05-30 13:21:00+00:00,232,105.0,0.0,6180.0,5580.0,17749,17749,52.0,34.0,13.0,270,22,763.9,0.0,0.02,40.0
2441,2441,2441,2441,2016-05-30 15:04:00+00:00,249,120.0,0.0,5940.0,6180.0,17751,17751,56.0,26.0,11.0,310,24,764.2,0.0,0.02,65.0
2442,2442,2442,2442,2016-05-30 16:43:00+00:00,217,120.0,0.0,6420.0,5940.0,17752,17752,54.0,25.0,7.0,M,18,764.2,0.0,0.02,72.0
2443,2443,2443,2443,2016-05-31 11:06:00+00:00,211,130.0,0.0,5760.0,5760.0,17771,17771,43.0,46.0,3.0,M,m,766.6,0.0,0.0,40.0
2444,2444,2444,2444,2016-05-31 12:42:00+00:00,248,155.0,0.0,5280.0,5760.0,17772,17772,47.0,40.0,8.0,120,m,766.3,0.0,0.0,48.0
2445,2445,2445,2445,2016-05-31 14:10:00+00:00,220,115.0,0.0,5280.0,5280.0,17774,17774,51.0,34.0,6.0,M,m,766.0,0.0,0.0,59.0
2446,2446,2446,2446,2016-05-31 15:38:00+00:00,191,120.0,0.0,5820.0,5280.0,17775,17775,53.0,32.0,5.0,M,m,765.8,0.0,0.0,64.0
2447,2447,2447,2447,2016-05-31 17:15:00+00:00,227,130.0,0.0,5580.0,5820.0,17777,17777,51.0,33.0,3.0,M,m,765.5,0.0,0.0,70.0
2448,2448,2448,2448,2016-06-01 09:06:00+00:00,217,130.0,0.0,5940.0,6240.0,17793,17793,46.0,57.0,3.0,M,m,765.8,0.0,0.0,12.0
2449,2449,2449,2449,2016-06-01 10:45:00+00:00,247,155.0,0.0,5340.0,5940.0,17794,17794,50.0,47.0,0.0,0,m,765.5,0.0,0.0,12.0
2450,2450,2450,2450,2016-06-01 12:14:00+00:00,247,140.0,0.0,6240.0,5340.0,17796,17796,62.0,26.0,6.0,M,m,765.0,0.0,0.0,23.0
2451,2451,2451,2451,2016-06-01 13:58:00+00:00,214,145.0,0.0,5160.0,6240.0,17798,17798,60.0,25.0,0.0,0,m,764.7,0.0,0.0,30.0
2452,2452,2452,2452,2016-06-01 15:24:00+00:00,271,130.0,0.0,5520.0,5160.0,17799,17799,63.0,19.0,10.0,260,18,764.7,0.0,0.0,40.0
2453,2453,2453,2453,2016-06-01 16:56:00+00:00,260,135.0,0.0,6240.0,5520.0,17801,17801,62.0,20.0,6.0,M,20,764.4,0.0,0.0,53.0
2454,2454,2454,2454,2016-06-02 08:29:00+00:00,225,130.0,0.0,6660.0,5340.0,17816,17816,49.0,51.0,3.0,M,m,765.2,0.0,0.0,6.0
2455,2455,2455,2455,2016-06-02 10:20:00+00:00,230,155.0,0.0,4860.0,6660.0,17818,17818,61.0,32.0,8.0,250,20,764.7,0.0,0.0,19.0
2456,2456,2456,2456,2016-06-02 11:41:00+00:00,243,110.0,0.0,6360.0,4860.0,17819,17819,63.0,28.0,8.0,230,18,764.4,0.0,0.0,27.0
2457,2457,2457,2457,2016-06-02 13:27:00+00:00,246,130.0,0.0,5700.0,6360.0,17821,17821,65.0,25.0,10.0,270,25,764.4,0.0,0.0,43.0
2458,2458,2458,2458,2016-06-02 15:02:00+00:00,236,135.0,0.0,5040.0,5700.0,17823,17823,60.0,36.0,8.0,260,21,764.4,0.0,0.0,59.0
2459,2459,2459,2459,2016-06-02 16:26:00+00:00,251,130.0,0.0,6240.0,5040.0,17824,17824,56.0,46.0,7.0,M,31,765.0,0.0,0.0,66.0
2460,2460,2460,2460,2016-06-02 18:10:00+00:00,220,130.0,0.0,5880.0,6240.0,17826,17826,59.0,33.0,10.0,270,22,765.0,0.0,0.0,91.0
2461,2461,2461,2461,2016-06-03 10:07:00+00:00,203,150.0,0.0,5520.0,6060.0,17842,17842,58.0,21.0,8.0,280,m,769.8,0.0,0.0,34.0
2462,2462,2462,2462,2016-06-03 11:39:00+00:00,263,120.0,0.0,5640.0,5520.0,17843,17843,61.0,25.0,3.0,M,m,770.1,0.0,0.0,37.0
2463,2463,2463,2463,2016-06-03 13:13:00+00:00,241,140.0,0.0,5820.0,5640.0,17845,17845,63.0,28.0,5.0,290,22,770.6,0.0,0.0,50.0
2464,2464,2464,2464,2016-06-03 14:50:00+00:00,209,130.0,0.0,6180.0,5820.0,17846,17846,61.0,33.0,0.0,0,m,770.9,0.0,0.0,50.0
2465,2465,2465,2465,2016-06-03 16:33:00+00:00,230,130.0,0.0,5760.0,6180.0,17848,17848,64.0,31.0,10.0,270,18,771.1,0.0,0.0,67.0
2466,2466,2466,2466,2016-06-03 18:09:00+00:00,240,130.0,0.0,5880.0,5760.0,17850,17850,63.0,29.0,6.0,M,18,770.9,0.0,0.0,79.0
2467,2467,2467,2467,2016-06-04 08:24:00+00:00,227,150.0,0.0,6240.0,5160.0,17864,17864,49.0,65.0,0.0,0,m,773.0,0.0,0.0,9.0
2468,2468,2468,2468,2016-06-04 10:08:00+00:00,235,137.0,1.0,6120.0,6240.0,17866,17866,56.0,50.0,3.0,M,m,772.5,0.0,0.0,15.0
2469,2469,2469,2469,2016-06-04 11:50:00+00:00,241,140.0,0.0,5820.0,6120.0,17867,17867,60.0,42.0,3.0,110,m,772.5,0.0,0.0,18.0
2470,2470,2470,2470,2016-06-04 13:27:00+00:00,223,130.0,0.0,5400.0,5820.0,17869,17869,62.0,33.0,3.0,M,m,771.7,0.0,0.0,26.0
2471,2471,2471,2471,2016-06-04 14:57:00+00:00,240,130.0,0.0,5880.0,5400.0,17871,17871,64.0,38.0,5.0,70,m,770.6,0.0,0.0,36.0
2472,2472,2472,2472,2016-06-04 16:35:00+00:00,229,140.0,0.0,5400.0,5880.0,17872,17872,70.0,33.0,0.0,0,m,770.3,0.0,0.0,36.0
2473,2473,2473,2473,2016-06-04 18:05:00+00:00,255,120.0,0.0,5580.0,5400.0,17874,17874,68.0,34.0,6.0,280,m,769.8,0.0,0.0,48.0
2474,2474,2474,2474,2016-06-05 09:33:00+00:00,235,130.0,0.0,6300.0,4860.0,17889,17889,56.0,57.0,3.0,100,m,769.0,0.0,0.0,3.0
2475,2475,2475,2475,2016-06-05 11:18:00+00:00,241,155.0,0.0,6060.0,6300.0,17891,17891,65.0,39.0,6.0,110,m,768.5,0.0,0.0,12.0
2476,2476,2476,2476,2016-06-05 12:59:00+00:00,260,140.0,0.0,6360.0,6060.0,17893,17893,69.0,33.0,5.0,M,m,767.7,0.0,0.0,23.0
2477,2477,2477,2477,2016-06-05 14:45:00+00:00,235,135.0,0.0,5640.0,6360.0,17894,17894,68.0,35.0,3.0,M,m,767.7,0.0,0.0,26.0
2478,2478,2478,2478,2016-06-05 16:19:00+00:00,260,130.0,0.0,5820.0,5640.0,17896,17896,65.0,39.0,0.0,0,m,767.1,0.0,0.0,26.0
2479,2479,2479,2479,2016-06-05 17:56:00+00:00,230,130.0,0.0,5700.0,5820.0,17898,17898,70.0,29.0,3.0,M,m,766.3,0.0,0.0,29.0
2480,2480,2480,2480,2016-06-06 09:52:00+00:00,222,140.0,0.0,5760.0,5640.0,17913,17913,59.0,55.0,0.0,0,m,766.8,0.0,0.0,3.0
2481,2481,2481,2481,2016-06-06 11:28:00+00:00,257,140.0,0.0,6060.0,5760.0,17915,17915,68.0,33.0,5.0,110,m,766.6,0.0,0.0,11.0
2482,2482,2482,2482,2016-06-06 13:09:00+00:00,222,130.0,0.0,5040.0,6060.0,17917,17917,73.0,17.0,7.0,110,m,765.8,0.0,0.0,23.0
2483,2483,2483,2483,2016-06-06 14:33:00+00:00,235,120.0,0.0,6360.0,5040.0,17918,17918,72.0,24.0,3.0,M,m,765.5,0.0,0.0,26.0
2484,2484,2484,2484,2016-06-06 16:19:00+00:00,282,135.0,0.0,5640.0,6360.0,17920,17920,66.0,37.0,0.0,0,m,765.2,0.0,0.0,26.0
2485,2485,2485,2485,2016-06-06 17:53:00+00:00,262,125.0,0.0,5400.0,5640.0,17921,17921,65.0,31.0,0.0,0,m,765.0,0.0,0.0,26.0
2486,2486,2486,2486,2016-06-07 09:43:00+00:00,217,150.0,0.0,5760.0,5640.0,17937,17937,59.0,40.0,3.0,M,m,765.0,0.0,0.0,12.0
2487,2487,2487,2487,2016-06-07 11:19:00+00:00,235,140.0,0.0,5820.0,5760.0,17939,17939,64.0,33.0,6.0,100,m,764.2,0.0,0.0,21.0
2488,2488,2488,2488,2016-06-07 12:56:00+00:00,241,130.0,0.0,5760.0,5820.0,17941,17941,70.0,32.0,3.0,M,m,763.4,0.0,0.0,29.0
2489,2489,2489,2489,2016-06-07 14:32:00+00:00,220,140.0,0.0,5820.0,5760.0,17942,17942,76.0,20.0,7.0,M,18,762.8,0.0,0.0,36.0
2490,2490,2490,2490,2016-06-07 16:09:00+00:00,243,145.0,0.0,5520.0,5820.0,17944,17944,70.0,30.0,0.0,0,m,762.6,0.0,0.0,43.0
2491,2491,2491,2491,2016-06-07 17:41:00+00:00,227,140.0,0.0,5340.0,5520.0,17945,17945,68.0,38.0,3.0,290,m,762.3,0.0,0.0,46.0
2492,2492,2492,2492,2016-06-08 09:52:00+00:00,224,147.0,0.0,5640.0,6240.0,17961,17961,52.0,76.0,5.0,120,m,765.0,0.0,0.0,14.0
2493,2493,2493,2493,2016-06-08 11:26:00+00:00,227,140.0,0.0,6120.0,5640.0,17963,17963,63.0,51.0,3.0,M,m,764.7,0.0,0.0,22.0
2494,2494,2494,2494,2016-06-08 13:08:00+00:00,261,130.0,0.0,6000.0,6120.0,17965,17965,65.0,48.0,5.0,100,m,764.2,0.0,0.0,32.0
2495,2495,2495,2495,2016-06-08 14:48:00+00:00,235,135.0,0.0,5700.0,6000.0,17966,17966,68.0,45.0,3.0,M,m,763.9,0.0,0.0,35.0
2496,2496,2496,2496,2016-06-08 16:23:00+00:00,259,140.0,0.0,5640.0,5700.0,17968,17968,72.0,28.0,7.0,M,m,762.8,0.0,0.0,45.0
2497,2497,2497,2497,2016-06-08 17:57:00+00:00,238,130.0,0.0,6540.0,5640.0,17970,17970,71.0,23.0,7.0,M,m,762.6,0.0,0.0,55.0
2498,2498,2498,2498,2016-06-09 10:10:00+00:00,237,150.0,0.0,6240.0,6000.0,17986,17986,68.0,29.0,6.0,M,m,762.3,0.0,0.0,27.0
2499,2499,2499,2499,2016-06-09 11:54:00+00:00,262,160.0,0.0,5640.0,6240.0,17987,17987,69.0,26.0,5.0,M,20,762.3,0.0,0.0,32.0
2500,2500,2500,2500,2016-06-09 13:28:00+00:00,258,140.0,0.0,6840.0,5640.0,17989,17989,70.0,18.0,8.0,220,21,762.3,0.0,0.0,51.0
2501,2501,2501,2501,2016-06-09 15:22:00+00:00,258,150.0,0.0,6120.0,6840.0,17991,17991,73.0,15.0,10.0,270,21,762.0,0.0,0.0,67.0
2502,2502,2502,2502,2016-06-09 17:04:00+00:00,247,135.0,0.0,5820.0,6120.0,17993,17993,69.0,14.0,10.0,280,24,762.0,0.0,0.0,88.0
2503,2503,2503,2503,2016-06-10 08:54:00+00:00,215,140.0,0.0,5520.0,6180.0,18008,18008,54.0,52.0,0.0,0,m,764.2,0.0,0.0,6.0
2504,2504,2504,2504,2016-06-10 10:26:00+00:00,258,130.0,0.0,5940.0,5520.0,18010,18010,64.0,39.0,3.0,M,m,763.6,0.0,0.0,9.0
2505,2505,2505,2505,2016-06-10 12:05:00+00:00,242,140.0,0.0,5760.0,5940.0,18012,18012,74.0,19.0,7.0,M,m,763.1,0.0,0.0,22.0
2506,2506,2506,2506,2016-06-10 13:41:00+00:00,225,130.0,0.0,6000.0,5760.0,18013,18013,74.0,20.0,6.0,M,m,762.8,0.0,0.0,28.0
2507,2507,2507,2507,2016-06-10 15:21:00+00:00,251,140.0,0.0,5640.0,6000.0,18015,18015,75.0,19.0,7.0,M,m,762.8,0.0,0.0,41.0
2508,2508,2508,2508,2016-06-10 16:55:00+00:00,243,130.0,0.0,5880.0,5640.0,18016,18016,75.0,18.0,9.0,270,23,762.8,0.0,0.0,50.0
2509,2509,2509,2509,2016-06-11 08:43:00+00:00,252,120.0,0.0,5820.0,5940.0,18032,18032,57.0,57.0,0.0,0,m,763.6,0.0,0.0,9.0
2510,2510,2510,2510,2016-06-11 10:20:00+00:00,258,137.0,1.0,5880.0,5820.0,18034,18034,58.0,53.0,3.0,M,m,763.6,0.0,0.0,12.0
2511,2511,2511,2511,2016-06-11 11:58:00+00:00,236,130.0,0.0,5820.0,5880.0,18036,18036,64.0,33.0,6.0,M,m,763.9,0.0,0.0,18.0
2512,2512,2512,2512,2016-06-11 13:35:00+00:00,260,140.0,0.0,5220.0,5820.0,18037,18037,67.0,31.0,3.0,M,m,763.6,0.0,0.0,21.0
2513,2513,2513,2513,2016-06-11 15:02:00+00:00,253,125.0,0.0,6360.0,5220.0,18039,18039,59.0,37.0,5.0,M,m,764.7,0.0,0.0,32.0
2514,2514,2514,2514,2016-06-11 16:48:00+00:00,228,130.0,0.0,5460.0,6360.0,18040,18040,56.0,40.0,7.0,270,17,765.0,0.0,0.0,39.0
2515,2515,2515,2515,2016-06-11 18:19:00+00:00,230,140.0,0.0,5580.0,5460.0,18042,18042,45.0,89.0,0.0,0,m,766.6,0.08,0.09,46.0
2516,2516,2516,2516,2016-06-12 10:04:00+00:00,236,130.0,0.0,5940.0,6000.0,18058,18058,48.0,76.0,0.0,0,m,768.7,0.0,0.0,6.0
2517,2517,2517,2517,2016-06-12 11:43:00+00:00,239,150.0,0.0,5400.0,5940.0,18059,18059,49.0,74.0,0.0,0,m,769.0,0.0,0.0,6.0
