,datetime,duration_seconds,time_to_next_eruption,time_since_last_eruption
2469,2015-08-22 13:14:00+00:00,234,5820.0,5160.0
2470,2015-08-22 14:51:00+00:00,222,5220.0,5820.0
2471,2015-08-22 16:18:00+00:00,274,5700.0,5220.0
2472,2015-08-22 17:53:00+00:00,117,3960.0,5700.0
2475,2015-08-23 08:56:00+00:00,242,5640.0,5520.0
2476,2015-08-23 10:30:00+00:00,189,6000.0,5640.0
2477,2015-08-23 12:10:00+00:00,239,5760.0,6000.0
2478,2015-08-23 13:46:00+00:00,235,5640.0,5760.0
2479,2015-08-23 15:20:00+00:00,223,5040.0,5640.0
2480,2015-08-23 16:44:00+00:00,225,5160.0,5040.0
2481,2015-08-23 18:10:00+00:00,207,4860.0,5160.0
2484,2015-08-24 09:26:00+00:00,214,5460.0,5340.0
2485,2015-08-24 10:57:00+00:00,242,5280.0,5460.0
2486,2015-08-24 12:25:00+00:00,233,5880.0,5280.0
2487,2015-08-24 14:03:00+00:00,228,4920.0,5880.0
2488,2015-08-24 15:25:00+00:00,232,6000.0,4920.0
2489,2015-08-24 17:05:00+00:00,236,5160.0,6000.0
2492,2015-08-25 11:19:00+00:00,234,5640.0,5340.0
2493,2015-08-25 12:53:00+00:00,240,5220.0,5640.0
2494,2015-08-25 14:20:00+00:00,218,5460.0,5220.0
2495,2015-08-25 15:51:00+00:00,245,5820.0,5460.0
2496,2015-08-25 17:28:00+00:00,242,5760.0,5820.0
2499,2015-08-26 09:37:00+00:00,213,5160.0,5940.0
2500,2015-08-26 11:03:00+00:00,227,5760.0,5160.0
2501,2015-08-26 12:39:00+00:00,229,4920.0,5760.0
2502,2015-08-26 14:01:00+00:00,227,6360.0,4920.0
2503,2015-08-26 15:47:00+00:00,212,4980.0,6360.0
2504,2015-08-26 17:10:00+00:00,247,5700.0,4980.0
2507,2015-08-27 11:34:00+00:00,223,5700.0,5820.0
2508,2015-08-27 13:09:00+00:00,235,5220.0,5700.0
2509,2015-08-27 14:36:00+00:00,241,5400.0,5220.0
2510,2015-08-27 16:06:00+00:00,239,5700.0,5400.0
2511,2015-08-27 17:41:00+00:00,247,5640.0,5700.0
2514,2015-08-28 09:00:00+00:00,220,4920.0,5880.0
2515,2015-08-28 10:22:00+00:00,242,5760.0,4920.0
2516,2015-08-28 11:58:00+00:00,227,5340.0,5760.0
2517,2015-08-28 13:27:00+00:00,232,5520.0,5340.0
2518,2015-08-28 14:59:00+00:00,222,4500.0,5520.0
2519,2015-08-28 16:14:00+00:00,259,6540.0,4500.0
2520,2015-08-28 18:03:00+00:00,219,5340.0,6540.0
2523,2015-08-29 09:20:00+00:00,220,5640.0,5880.0
2524,2015-08-29 10:54:00+00:00,246,5880.0,5640.0
2525,2015-08-29 12:32:00+00:00,238,5160.0,5880.0
2526,2015-08-29 13:58:00+00:00,235,6120.0,5160.0
2527,2015-08-29 15:40:00+00:00,225,5100.0,6120.0
2528,2015-08-29 17:05:00+00:00,251,5940.0,5100.0
2531,2015-08-30 11:30:00+00:00,253,5220.0,6720.0
2532,2015-08-30 12:57:00+00:00,235,6000.0,5220.0
2533,2015-08-30 14:37:00+00:00,118,4020.0,6000.0
2534,2015-08-30 15:44:00+00:00,282,5760.0,4020.0
2535,2015-08-30 17:20:00+00:00,216,5040.0,5760.0
2536,2015-08-30 18:44:00+00:00,245,6240.0,5040.0
2539,2015-08-31 08:56:00+00:00,225,5820.0,5040.0
2540,2015-08-31 10:33:00+00:00,216,5460.0,5820.0
2541,2015-08-31 12:04:00+00:00,254,5520.0,5460.0
2542,2015-08-31 13:36:00+00:00,184,4980.0,5520.0
2543,2015-08-31 14:59:00+00:00,230,5700.0,4980.0
2544,2015-08-31 16:34:00+00:00,248,5760.0,5700.0
2545,2015-08-31 18:10:00+00:00,113,3660.0,5760.0
2548,2015-09-01 09:07:00+00:00,230,5820.0,4860.0
2549,2015-09-01 10:44:00+00:00,213,5340.0,5820.0
2550,2015-09-01 12:13:00+00:00,242,5100.0,5340.0
2551,2015-09-01 13:38:00+00:00,242,5640.0,5100.0
2552,2015-09-01 15:12:00+00:00,220,5400.0,5640.0
2553,2015-09-01 16:42:00+00:00,230,5280.0,5400.0
2554,2015-09-01 18:10:00+00:00,210,5640.0,5280.0
2557,2015-09-02 09:57:00+00:00,202,5040.0,6120.0
2558,2015-09-02 11:21:00+00:00,240,6000.0,5040.0
2559,2015-09-02 13:01:00+00:00,235,6240.0,6000.0
2560,2015-09-02 14:45:00+00:00,225,4980.0,6240.0
2561,2015-09-02 16:08:00+00:00,268,6060.0,4980.0
2562,2015-09-02 17:49:00+00:00,244,5220.0,6060.0
2565,2015-09-03 08:59:00+00:00,242,5820.0,4860.0
2566,2015-09-03 10:36:00+00:00,224,5820.0,5820.0
2567,2015-09-03 12:13:00+00:00,247,5100.0,5820.0
2568,2015-09-03 13:38:00+00:00,216,6300.0,5100.0
2569,2015-09-03 15:23:00+00:00,248,6060.0,6300.0
2570,2015-09-03 17:04:00+00:00,239,5700.0,6060.0
2573,2015-09-04 08:49:00+00:00,250,5760.0,5100.0
2574,2015-09-04 10:25:00+00:00,247,5220.0,5760.0
2575,2015-09-04 11:52:00+00:00,257,5580.0,5220.0
2576,2015-09-04 13:25:00+00:00,221,6180.0,5580.0
2577,2015-09-04 15:08:00+00:00,230,5280.0,6180.0
2578,2015-09-04 16:36:00+00:00,240,5400.0,5280.0
2579,2015-09-04 18:06:00+00:00,232,5400.0,5400.0
2582,2015-09-05 09:32:00+00:00,203,5520.0,5580.0
2583,2015-09-05 11:04:00+00:00,248,6180.0,5520.0
2584,2015-09-05 12:47:00+00:00,228,5460.0,6180.0
2585,2015-09-05 14:18:00+00:00,240,5280.0,5460.0
2586,2015-09-05 15:46:00+00:00,258,5760.0,5280.0
2587,2015-09-05 17:22:00+00:00,239,6120.0,5760.0
2590,2015-09-06 10:25:00+00:00,246,5400.0,5400.0
2591,2015-09-06 11:55:00+00:00,230,6000.0,5400.0
2592,2015-09-06 13:35:00+00:00,199,5340.0,6000.0
2593,2015-09-06 15:04:00+00:00,254,6060.0,5340.0
2594,2015-09-06 16:45:00+00:00,218,4740.0,6060.0
2595,2015-09-06 18:04:00+00:00,247,5640.0,4740.0
2598,2015-09-07 08:51:00+00:00,254,6600.0,4980.0
2599,2015-09-07 10:41:00+00:00,190,5040.0,6600.0
2600,2015-09-07 12:05:00+00:00,189,6060.0,5040.0
2601,2015-09-07 13:46:00+00:00,232,4740.0,6060.0
2602,2015-09-07 15:05:00+00:00,247,6120.0,4740.0
2603,2015-09-07 16:47:00+00:00,224,4920.0,6120.0
2604,2015-09-07 18:09:00+00:00,231,5760.0,4920.0
2607,2015-09-08 09:53:00+00:00,240,6180.0,5700.0
2608,2015-09-08 11:36:00+00:00,238,5160.0,6180.0
2609,2015-09-08 13:02:00+00:00,237,5520.0,5160.0
2610,2015-09-08 14:34:00+00:00,263,5880.0,5520.0
2611,2015-09-08 16:12:00+00:00,182,5220.0,5880.0
2612,2015-09-08 17:39:00+00:00,267,5820.0,5220.0
2615,2015-09-09 09:25:00+00:00,209,5820.0,5400.0
2616,2015-09-09 11:02:00+00:00,215,5520.0,5820.0
2617,2015-09-09 12:34:00+00:00,254,5640.0,5520.0
2618,2015-09-09 14:08:00+00:00,230,5460.0,5640.0
2619,2015-09-09 15:39:00+00:00,233,6120.0,5460.0
2620,2015-09-09 17:21:00+00:00,254,5580.0,6120.0
2623,2015-09-10 09:06:00+00:00,255,5940.0,5100.0
2624,2015-09-10 10:45:00+00:00,213,4920.0,5940.0
2625,2015-09-10 12:07:00+00:00,230,5220.0,4920.0
2626,2015-09-10 13:34:00+00:00,239,5760.0,5220.0
2627,2015-09-10 15:10:00+00:00,236,5340.0,5760.0
2628,2015-09-10 16:39:00+00:00,238,5880.0,5340.0
2629,2015-09-10 18:17:00+00:00,210,5520.0,5880.0
2632,2015-09-11 09:52:00+00:00,244,5700.0,5640.0
2633,2015-09-11 11:27:00+00:00,219,6120.0,5700.0
2634,2015-09-11 13:09:00+00:00,256,5700.0,6120.0
2635,2015-09-11 14:44:00+00:00,230,5520.0,5700.0
2636,2015-09-11 16:16:00+00:00,243,5220.0,5520.0
2637,2015-09-11 17:43:00+00:00,225,6060.0,5220.0
2640,2015-09-12 08:56:00+00:00,216,5880.0,5280.0
2641,2015-09-12 10:34:00+00:00,215,5520.0,5880.0
2642,2015-09-12 12:06:00+00:00,225,6360.0,5520.0
2643,2015-09-12 13:52:00+00:00,242,5700.0,6360.0
2644,2015-09-12 15:27:00+00:00,243,6000.0,5700.0
2645,2015-09-12 17:07:00+00:00,243,5520.0,6000.0
2646,2015-09-12 18:39:00+00:00,230,5220.0,5520.0
2649,2015-09-13 10:16:00+00:00,250,6000.0,5520.0
2650,2015-09-13 11:56:00+00:00,251,5580.0,6000.0
2651,2015-09-13 13:29:00+00:00,217,5880.0,5580.0
2652,2015-09-13 15:07:00+00:00,171,4440.0,5880.0
2653,2015-09-13 16:21:00+00:00,279,6600.0,4440.0
2654,2015-09-13 18:11:00+00:00,247,5520.0,6600.0
2657,2015-09-14 09:32:00+00:00,243,5580.0,5940.0
2658,2015-09-14 11:05:00+00:00,232,6120.0,5580.0
2659,2015-09-14 12:47:00+00:00,240,5460.0,6120.0
2660,2015-09-14 14:18:00+00:00,236,6300.0,5460.0
2661,2015-09-14 16:03:00+00:00,256,5280.0,6300.0
2662,2015-09-14 17:31:00+00:00,280,6240.0,5280.0
2665,2015-09-15 09:39:00+00:00,228,5340.0,5640.0
2666,2015-09-15 11:08:00+00:00,260,5640.0,5340.0
2667,2015-09-15 12:42:00+00:00,250,5880.0,5640.0
2668,2015-09-15 14:20:00+00:00,125,3300.0,5880.0
2669,2015-09-15 15:15:00+00:00,268,6840.0,3300.0
2670,2015-09-15 17:09:00+00:00,235,6480.0,6840.0
2673,2015-09-16 10:53:00+00:00,240,5100.0,5820.0
2674,2015-09-16 12:18:00+00:00,239,5760.0,5100.0
2675,2015-09-16 13:54:00+00:00,244,5340.0,5760.0
2676,2015-09-16 15:23:00+00:00,229,5820.0,5340.0
2677,2015-09-16 17:00:00+00:00,248,4920.0,5820.0
2678,2015-09-16 18:22:00+00:00,227,5280.0,4920.0
2681,2015-09-17 10:05:00+00:00,243,5880.0,5640.0
2682,2015-09-17 11:43:00+00:00,267,5400.0,5880.0
2683,2015-09-17 13:13:00+00:00,251,6000.0,5400.0
2684,2015-09-17 14:53:00+00:00,246,5460.0,6000.0
2685,2015-09-17 16:24:00+00:00,261,5760.0,5460.0
2686,2015-09-17 18:00:00+00:00,228,4980.0,5760.0
2689,2015-09-18 10:15:00+00:00,261,5640.0,5640.0
2690,2015-09-18 11:49:00+00:00,236,5460.0,5640.0
2691,2015-09-18 13:20:00+00:00,120,4320.0,5460.0
2692,2015-09-18 14:32:00+00:00,251,6360.0,4320.0
2693,2015-09-18 16:18:00+00:00,219,5400.0,6360.0
2694,2015-09-18 17:48:00+00:00,212,5340.0,5400.0
2697,2015-09-19 09:20:00+00:00,219,6000.0,5580.0
2698,2015-09-19 11:00:00+00:00,235,5100.0,6000.0
2699,2015-09-19 12:25:00+00:00,241,5580.0,5100.0
2700,2015-09-19 13:58:00+00:00,226,5580.0,5580.0
2701,2015-09-19 15:31:00+00:00,222,5040.0,5580.0
2702,2015-09-19 16:55:00+00:00,262,5640.0,5040.0
2705,2015-09-20 09:55:00+00:00,216,6060.0,6000.0
2706,2015-09-20 11:36:00+00:00,249,5400.0,6060.0
2707,2015-09-20 13:06:00+00:00,238,5880.0,5400.0
2708,2015-09-20 14:44:00+00:00,246,6360.0,5880.0
2709,2015-09-20 16:30:00+00:00,208,5640.0,6360.0
2710,2015-09-20 18:04:00+00:00,281,5700.0,5640.0
2713,2015-09-21 09:09:00+00:00,125,4860.0,5580.0
2714,2015-09-21 10:30:00+00:00,248,6180.0,4860.0
2715,2015-09-21 12:13:00+00:00,219,5460.0,6180.0
2716,2015-09-21 13:44:00+00:00,263,6120.0,5460.0
2717,2015-09-21 15:26:00+00:00,233,5640.0,6120.0
2718,2015-09-21 17:00:00+00:00,109,3840.0,5640.0
2719,2015-09-21 18:04:00+00:00,274,5880.0,3840.0
2722,2015-09-22 09:42:00+00:00,228,5580.0,4980.0
2723,2015-09-22 11:15:00+00:00,251,6480.0,5580.0
2724,2015-09-22 13:03:00+00:00,244,5640.0,6480.0
2725,2015-09-22 14:37:00+00:00,235,5280.0,5640.0
2726,2015-09-22 16:05:00+00:00,248,6060.0,5280.0
2727,2015-09-22 17:46:00+00:00,232,5520.0,6060.0
2730,2015-09-23 09:22:00+00:00,203,4800.0,6060.0
2731,2015-09-23 10:42:00+00:00,225,6300.0,4800.0
2732,2015-09-23 12:27:00+00:00,172,4920.0,6300.0
2733,2015-09-23 13:49:00+00:00,253,5580.0,4920.0
2734,2015-09-23 15:22:00+00:00,241,5160.0,5580.0
2735,2015-09-23 16:48:00+00:00,238,5460.0,5160.0
2736,2015-09-23 18:19:00+00:00,242,5640.0,5460.0
2739,2015-09-24 10:16:00+00:00,236,5040.0,5640.0
2740,2015-09-24 11:40:00+00:00,246,5400.0,5040.0
2741,2015-09-24 13:10:00+00:00,238,6000.0,5400.0
2742,2015-09-24 14:50:00+00:00,239,5820.0,6000.0
2743,2015-09-24 16:27:00+00:00,229,5580.0,5820.0
2744,2015-09-24 18:00:00+00:00,234,5100.0,5580.0
2747,2015-09-25 11:23:00+00:00,229,5640.0,5640.0
2748,2015-09-25 12:57:00+00:00,251,5280.0,5640.0
2749,2015-09-25 14:25:00+00:00,227,5700.0,5280.0
2750,2015-09-25 16:00:00+00:00,249,5580.0,5700.0
2751,2015-09-25 17:33:00+00:00,236,5640.0,5580.0
2754,2015-09-26 10:56:00+00:00,232,4980.0,5880.0
2755,2015-09-26 12:19:00+00:00,256,5520.0,4980.0
2756,2015-09-26 13:51:00+00:00,234,5640.0,5520.0
2757,2015-09-26 15:25:00+00:00,222,5460.0,5640.0
2758,2015-09-26 16:56:00+00:00,234,5280.0,5460.0
2761,2015-09-27 09:32:00+00:00,240,5280.0,5340.0
2762,2015-09-27 11:00:00+00:00,242,5940.0,5280.0
2763,2015-09-27 12:39:00+00:00,200,5520.0,5940.0
2764,2015-09-27 14:11:00+00:00,236,5340.0,5520.0
2765,2015-09-27 15:40:00+00:00,221,5520.0,5340.0
2766,2015-09-27 17:12:00+00:00,232,5280.0,5520.0
2769,2015-09-28 10:24:00+00:00,203,5820.0,5400.0
2770,2015-09-28 12:01:00+00:00,228,5580.0,5820.0
2771,2015-09-28 13:34:00+00:00,227,5400.0,5580.0
2772,2015-09-28 15:04:00+00:00,216,6000.0,5400.0
2773,2015-09-28 16:44:00+00:00,215,6540.0,6000.0
2777,2015-09-29 13:12:00+00:00,261,5820.0,5040.0
2778,2015-09-29 14:49:00+00:00,251,5940.0,5820.0
2779,2015-09-29 16:28:00+00:00,235,5160.0,5940.0
2780,2015-09-29 17:54:00+00:00,249,6000.0,5160.0
2783,2015-09-30 09:48:00+00:00,206,5580.0,5580.0
2784,2015-09-30 11:21:00+00:00,230,6120.0,5580.0
2785,2015-09-30 13:03:00+00:00,250,5760.0,6120.0
2786,2015-09-30 14:39:00+00:00,213,5940.0,5760.0
2787,2015-09-30 16:18:00+00:00,220,5520.0,5940.0
2788,2015-09-30 17:50:00+00:00,220,5520.0,5520.0
2791,2015-10-01 12:22:00+00:00,289,6240.0,5220.0
2792,2015-10-01 14:06:00+00:00,244,5520.0,6240.0
2793,2015-10-01 15:38:00+00:00,233,5520.0,5520.0
2796,2015-10-02 12:04:00+00:00,249,5580.0,5820.0
2797,2015-10-02 13:37:00+00:00,129,3660.0,5580.0
2798,2015-10-02 14:38:00+00:00,286,5820.0,3660.0
2801,2015-10-03 13:33:00+00:00,250,5280.0,5220.0
2802,2015-10-03 15:01:00+00:00,272,6000.0,5280.0
2806,2015-10-04 13:03:00+00:00,242,6300.0,5520.0
2807,2015-10-04 14:48:00+00:00,247,5700.0,6300.0
2810,2015-10-05 11:00:00+00:00,225,6240.0,5820.0
2811,2015-10-05 12:44:00+00:00,236,4980.0,6240.0
2812,2015-10-05 14:07:00+00:00,230,5580.0,4980.0
2816,2015-10-06 13:39:00+00:00,251,5340.0,5880.0
2817,2015-10-06 15:08:00+00:00,245,5760.0,5340.0
2820,2015-10-07 10:15:00+00:00,230,5340.0,5820.0
2821,2015-10-07 11:44:00+00:00,227,5700.0,5340.0
2822,2015-10-07 13:19:00+00:00,235,5220.0,5700.0
2823,2015-10-07 14:46:00+00:00,263,5340.0,5220.0
2826,2015-10-08 09:56:00+00:00,233,5340.0,6420.0
2827,2015-10-08 11:25:00+00:00,255,5640.0,5340.0
2828,2015-10-08 12:59:00+00:00,208,5640.0,5640.0
2829,2015-10-08 14:33:00+00:00,235,5820.0,5640.0
2832,2015-10-09 09:17:00+00:00,241,5640.0,5340.0
2837,2015-10-10 11:39:00+00:00,228,5220.0,5880.0
2838,2015-10-10 13:06:00+00:00,262,5340.0,5220.0
2839,2015-10-10 14:35:00+00:00,246,5700.0,5340.0
2842,2015-10-11 10:56:00+00:00,240,5220.0,6480.0
2843,2015-10-11 12:23:00+00:00,243,6060.0,5220.0
2844,2015-10-11 14:04:00+00:00,219,4800.0,6060.0
2845,2015-10-11 15:24:00+00:00,210,6240.0,4800.0
2848,2015-10-12 10:18:00+00:00,204,5400.0,5700.0
2849,2015-10-12 11:48:00+00:00,241,5460.0,5400.0
2850,2015-10-12 13:19:00+00:00,239,6000.0,5460.0
2851,2015-10-12 14:59:00+00:00,228,5580.0,6000.0
2854,2015-10-13 09:36:00+00:00,253,5400.0,5700.0
2855,2015-10-13 11:06:00+00:00,278,6600.0,5400.0
2856,2015-10-13 12:56:00+00:00,218,4800.0,6600.0
2857,2015-10-13 14:16:00+00:00,236,5880.0,4800.0
2860,2015-10-14 10:29:00+00:00,230,6060.0,5220.0
2861,2015-10-14 12:10:00+00:00,234,5940.0,6060.0
2862,2015-10-14 13:49:00+00:00,257,5520.0,5940.0
2863,2015-10-14 15:21:00+00:00,109,3720.0,5520.0
2866,2015-10-15 10:56:00+00:00,244,5580.0,5700.0
2867,2015-10-15 12:29:00+00:00,253,5880.0,5580.0
2868,2015-10-15 14:07:00+00:00,224,4860.0,5880.0
2869,2015-10-15 15:28:00+00:00,244,5880.0,4860.0
2872,2015-10-16 11:52:00+00:00,250,5520.0,5700.0
2873,2015-10-16 13:24:00+00:00,109,4020.0,5520.0
2874,2015-10-16 14:31:00+00:00,254,5160.0,4020.0
2875,2015-10-16 15:57:00+00:00,140,4560.0,5160.0
2878,2015-10-17 12:07:00+00:00,246,5640.0,6180.0
2879,2015-10-17 13:41:00+00:00,229,5400.0,5640.0
2880,2015-10-17 15:11:00+00:00,239,5400.0,5400.0
2883,2015-10-18 10:57:00+00:00,229,5040.0,5760.0
2884,2015-10-18 12:21:00+00:00,246,5400.0,5040.0
2885,2015-10-18 13:51:00+00:00,228,5340.0,5400.0
2886,2015-10-18 15:20:00+00:00,226,5700.0,5340.0
2889,2015-10-19 10:17:00+00:00,238,5340.0,6240.0
2890,2015-10-19 11:46:00+00:00,218,5460.0,5340.0
2891,2015-10-19 13:17:00+00:00,244,6180.0,5460.0
2892,2015-10-19 15:00:00+00:00,238,5880.0,6180.0
2895,2015-10-20 09:40:00+00:00,235,6480.0,5220.0
2896,2015-10-20 11:28:00+00:00,225,5340.0,6480.0
2897,2015-10-20 12:57:00+00:00,254,6300.0,5340.0
2898,2015-10-20 14:42:00+00:00,227,5340.0,6300.0
2901,2015-10-21 09:41:00+00:00,233,5460.0,5520.0
2902,2015-10-21 11:12:00+00:00,252,5400.0,5460.0
2903,2015-10-21 12:42:00+00:00,252,5700.0,5400.0
2904,2015-10-21 14:17:00+00:00,231,5580.0,5700.0
2907,2015-10-22 10:31:00+00:00,239,5880.0,5220.0
2908,2015-10-22 12:09:00+00:00,98,3840.0,5880.0
2909,2015-10-22 13:13:00+00:00,245,5940.0,3840.0
2910,2015-10-22 14:52:00+00:00,228,6060.0,5940.0
2913,2015-10-23 10:57:00+00:00,218,4740.0,6240.0
2914,2015-10-23 12:16:00+00:00,197,6840.0,4740.0
2915,2015-10-23 14:10:00+00:00,195,4800.0,6840.0
2916,2015-10-23 15:30:00+00:00,270,5640.0,4800.0
2919,2015-10-24 10:27:00+00:00,224,5340.0,5940.0
2920,2015-10-24 11:56:00+00:00,218,5400.0,5340.0
2921,2015-10-24 13:26:00+00:00,121,3720.0,5400.0
2922,2015-10-24 14:28:00+00:00,242,6480.0,3720.0
2925,2015-10-25 10:29:00+00:00,244,5040.0,6060.0
2926,2015-10-25 11:53:00+00:00,199,5880.0,5040.0
2927,2015-10-25 13:31:00+00:00,235,5220.0,5880.0
2928,2015-10-25 14:58:00+00:00,268,5760.0,5220.0
2931,2015-10-26 10:48:00+00:00,233,5940.0,5460.0
2932,2015-10-26 12:27:00+00:00,248,5640.0,5940.0
2933,2015-10-26 14:01:00+00:00,241,6240.0,5640.0
2936,2015-10-27 09:58:00+00:00,250,5400.0,5100.0
2937,2015-10-27 11:28:00+00:00,256,6300.0,5400.0
2938,2015-10-27 13:13:00+00:00,235,4980.0,6300.0
2939,2015-10-27 14:36:00+00:00,265,5760.0,4980.0
2942,2015-10-28 09:24:00+00:00,195,5340.0,6600.0
2943,2015-10-28 10:53:00+00:00,241,5640.0,5340.0
2944,2015-10-28 12:27:00+00:00,251,6360.0,5640.0
2945,2015-10-28 14:13:00+00:00,242,6120.0,6360.0
2948,2015-10-29 10:55:00+00:00,265,5460.0,5880.0
2949,2015-10-29 12:26:00+00:00,246,5760.0,5460.0
2950,2015-10-29 14:02:00+00:00,220,6180.0,5760.0
2953,2015-10-30 10:40:00+00:00,246,6000.0,5880.0
2954,2015-10-30 12:20:00+00:00,248,5220.0,6000.0
2955,2015-10-30 13:47:00+00:00,251,5280.0,5220.0
2956,2015-10-30 15:15:00+00:00,253,5280.0,5280.0
2959,2015-10-31 10:19:00+00:00,234,2640.0,6480.0
2964,2015-12-15 10:55:00+00:00,239,5100.0,5940.0
2965,2015-12-15 12:20:00+00:00,239,5640.0,5100.0
2966,2015-12-15 13:54:00+00:00,243,5520.0,5640.0
2972,2015-12-17 11:27:00+00:00,247,5760.0,5400.0
2973,2015-12-17 13:03:00+00:00,212,5040.0,5760.0
2976,2015-12-18 10:50:00+00:00,191,6240.0,5280.0
2977,2015-12-18 12:34:00+00:00,231,5460.0,6240.0
2978,2015-12-18 14:05:00+00:00,244,5400.0,5460.0
2985,2015-12-20 10:47:00+00:00,254,6180.0,5820.0
2990,2015-12-21 11:34:00+00:00,241,5520.0,5040.0
2991,2015-12-21 13:06:00+00:00,246,5220.0,5520.0
2992,2015-12-21 14:33:00+00:00,256,5760.0,5220.0
2995,2015-12-22 12:12:00+00:00,246,5520.0,5580.0
2996,2015-12-22 13:44:00+00:00,230,5880.0,5520.0
2997,2015-12-22 15:22:00+00:00,255,5580.0,5880.0
3000,2015-12-23 13:17:00+00:00,235,5280.0,5160.0
3001,2015-12-23 14:45:00+00:00,232,5340.0,5280.0
3004,2015-12-24 11:13:00+00:00,234,6180.0,5640.0
3005,2015-12-24 12:56:00+00:00,229,5220.0,6180.0
3006,2015-12-24 14:23:00+00:00,254,6480.0,5220.0
3009,2015-12-25 10:46:00+00:00,245,5760.0,5580.0
3010,2015-12-25 12:22:00+00:00,254,5820.0,5760.0
3011,2015-12-25 13:59:00+00:00,266,4920.0,5820.0
3016,2015-12-28 13:10:00+00:00,245,4860.0,6180.0
3017,2015-12-28 14:31:00+00:00,204,5940.0,4860.0
3020,2015-12-29 10:42:00+00:00,263,5820.0,5580.0
3024,2015-12-30 14:37:00+00:00,234,5400.0,5700.0
3027,2015-12-31 12:42:00+00:00,242,6000.0,5280.0
3028,2015-12-31 14:22:00+00:00,225,5400.0,6000.0
3035,2016-01-03 15:09:00+00:00,209,5340.0,5760.0
3038,2016-01-04 13:05:00+00:00,253,5280.0,6600.0
3039,2016-01-04 14:33:00+00:00,239,5280.0,5280.0
3042,2016-01-05 10:46:00+00:00,273,6060.0,5340.0
3043,2016-01-05 12:27:00+00:00,253,5400.0,6060.0
3044,2016-01-05 13:57:00+00:00,252,5760.0,5400.0
3047,2016-01-06 10:36:00+00:00,240,5820.0,6360.0
3048,2016-01-06 12:13:00+00:00,258,5220.0,5820.0
3049,2016-01-06 13:40:00+00:00,235,5940.0,5220.0
3052,2016-01-07 10:13:00+00:00,241,5760.0,5160.0
3053,2016-01-07 11:49:00+00:00,233,5760.0,5760.0
3054,2016-01-07 13:25:00+00:00,235,5460.0,5760.0
3055,2016-01-07 14:56:00+00:00,250,6360.0,5460.0
3058,2016-01-08 11:41:00+00:00,249,5760.0,5940.0
3059,2016-01-08 13:17:00+00:00,210,6120.0,5760.0
3062,2016-01-09 11:25:00+00:00,244,5460.0,5700.0
3063,2016-01-09 12:56:00+00:00,255,5760.0,5460.0
3064,2016-01-09 14:32:00+00:00,225,5640.0,5760.0
3067,2016-01-10 11:14:00+00:00,244,5640.0,6240.0
3068,2016-01-10 12:48:00+00:00,239,5460.0,5640.0
3071,2016-01-11 10:12:00+00:00,250,5280.0,6120.0
3072,2016-01-11 11:40:00+00:00,249,5520.0,5280.0
3076,2016-01-12 10:31:00+00:00,264,5400.0,5220.0
3077,2016-01-12 12:01:00+00:00,230,5460.0,5400.0
3078,2016-01-12 13:32:00+00:00,217,5460.0,5460.0
3079,2016-01-12 15:03:00+00:00,269,5640.0,5460.0
3082,2016-01-13 12:36:00+00:00,233,5280.0,5640.0
3083,2016-01-13 14:04:00+00:00,232,5400.0,5280.0
3086,2016-01-14 10:39:00+00:00,211,5820.0,6180.0
3087,2016-01-14 12:16:00+00:00,243,5700.0,5820.0
3088,2016-01-14 13:51:00+00:00,226,5940.0,5700.0
3091,2016-01-15 13:21:00+00:00,207,5340.0,5220.0
3092,2016-01-15 14:50:00+00:00,225,5280.0,5340.0
3095,2016-01-16 11:27:00+00:00,244,5760.0,5640.0
3099,2016-01-17 10:06:00+00:00,242,5580.0,5520.0
3100,2016-01-17 11:39:00+00:00,243,5520.0,5580.0
3101,2016-01-17 13:11:00+00:00,235,6060.0,5520.0
3102,2016-01-17 14:52:00+00:00,231,5460.0,6060.0
3105,2016-01-18 11:34:00+00:00,220,5580.0,5880.0
3106,2016-01-18 13:07:00+00:00,260,5760.0,5580.0
3107,2016-01-18 14:43:00+00:00,104,3420.0,5760.0
3108,2016-01-18 15:40:00+00:00,264,6540.0,3420.0
3111,2016-01-19 11:09:00+00:00,230,4980.0,6360.0
3112,2016-01-19 12:32:00+00:00,230,5820.0,4980.0
3113,2016-01-19 14:09:00+00:00,235,5820.0,5820.0
3116,2016-01-20 10:19:00+00:00,245,5640.0,5820.0
3117,2016-01-20 11:53:00+00:00,230,5760.0,5640.0
3118,2016-01-20 13:29:00+00:00,249,6120.0,5760.0
3119,2016-01-20 15:11:00+00:00,242,5760.0,6120.0
3122,2016-01-21 11:46:00+00:00,219,5580.0,5460.0
3123,2016-01-21 13:19:00+00:00,235,5400.0,5580.0
3124,2016-01-21 14:49:00+00:00,227,5640.0,5400.0
3129,2016-01-22 14:47:00+00:00,245,5820.0,5340.0
3132,2016-01-23 11:25:00+00:00,228,5760.0,5700.0
3133,2016-01-23 13:01:00+00:00,220,5520.0,5760.0
3134,2016-01-23 14:33:00+00:00,251,5340.0,5520.0
3137,2016-01-24 11:21:00+00:00,235,6420.0,5880.0
3138,2016-01-24 13:08:00+00:00,251,5400.0,6420.0
3141,2016-01-25 13:38:00+00:00,241,5280.0,5460.0
3142,2016-01-25 15:06:00+00:00,250,5400.0,5280.0
3145,2016-01-26 11:25:00+00:00,258,5400.0,5340.0
